map,tick,killer_steamid,killer,kill_victim_steamid,weapon,attacker_X,attacker_Y,attacker_Z,victim_X,victim_Y,victim_Z,enemy_visible,viewX,viewY,aimDelta,distance,log_aimDelta,aimDelta_diff
de_ancient,94382,7.656119808011454e+16,fame,76561197973757800,glock,-1213.97216796875,31.522592544555664,105.43074035644533,-1115.8865966796875,-107.0872802734375,104.3032684326172,True,28.6747,-1.6500,2.0467,169.80797192906175,1.1140590376571347,0.49181727061296354
de_train,96150,7.656119808011454e+16,fame,76561198262460200,glock,-646.4414672851562,-876.240234375,-300.498046875,773.1682739257812,-957.2510375976562,-235.944091796875,True,177.3575,0.1013,0.456,1423.383918939649,0.37569294977449424,-0.7383660878826404
de_ancient,114579,7.656119808011454e+16,fame,76561198294381000,ak47,739.059326171875,672.8311157226562,127.9346694946289,415.51947021484375,897.5013427734375,108.76717376708984,True,1826366,14.2781,0.6617,394.3629574493671,0.5078411747250309,0.13214822495053663
de_ancient,114787,7.656119808011454e+16,fame,76561198160709500,ak47,732.4534301757812,678.5984497070312,127.08384704589844,448.9956665039063,879.8213500976562,111.29206848144533,False,0.4117,2440127,919714.0,347.9774988382218,13.731819118423983,13.223977943698952
de_train,115485,7.656119808011454e+16,fame,76561197989423000,ak47,-1112.5887451171875,-300.0362548828125,-176.76739501953125,-1286.3797607421875,-319.3099365234375,-132.96875,True,-171.3493,1.0097,0.4898,180.25846227431342,0.39864188276003887,-13.333177235663944
de_train,120319,7.656119808011454e+16,fame,76561197989423000,ak47,-1272.834716796875,-571.6009521484375,-88.96875,-1244.0560302734375,-303.7489624023437,-132.96875,True,-82.6007,0.7745,0.4567,272.96318654528454,0.376173603472765,-0.02246827928727385
de_train,123758,7.656119808011454e+16,fame,76561197973757800,ak47,-187.9482421875,-1761.609619140625,-166.96875,-125.64447021484376,-1144.4423828125,-350.96875,True,89.4479,9.0040,1586615.0,647.0186686633674,14.277114004256521,13.900940400783757
de_dust2,131843,7.656119808011454e+16,fame,76561198160709500,m4a1_silencer,-577.0086669921875,2120.985595703125,-118.9024658203125,-505.85107421875,1720.70166015625,-119.29058837890624,False,73.7784,969356,0.8965,406.559691441891,0.6400100821468165,-13.637103922109706
de_ancient,137766,7.656119808011454e+16,fame,76561198294381000,ak47,-835.6132202148438,-849.5317993164062,37.544281005859375,-482.79150390625,-242.51043701171875,56.03104019165039,True,-12.2092,13.1767,2918015.0,702.353086458922,14.886414491257511,14.246404409110696
de_train,139203,7.656119808011454e+16,fame,76561197989423000,ak47,-586.4776000976562,-497.8358154296875,-30.581787109375,-785.6175537109375,-568.878662109375,-87.8067626953125,True,1053696,-6.9303,1.1516,219.039962153632,0.7662117514169504,-14.120202739840561
de_train,144607,7.656119808011454e+16,fame,76561198294381000,ak47,-1323.6817626953125,-385.1569213867188,-132.140625,-622.8826293945312,-363.8662109375,-213.46875,True,-30.4201,0.3958,2673943.0,705.823620674864,14.799065094016353,14.032853342599402
de_train,146120,7.656119808011454e+16,fame,76561197989423000,ak47,-1167.6749267578125,-514.9122314453125,-88.09375,-1143.897216796875,-1090.033203125,-101.96875,True,48.8239,8.0300,1734629.0,575.7794952772931,14.36630469213655,-0.43276040187980236
de_train,147582,7.656119808011454e+16,fame,76561198262460200,ak47,-445.70947265625,-166.63507080078125,-215.96875,47.14032745361328,-246.83831787109372,-215.96875,False,-152.7690,-6.5022,0.08,499.3330414752801,0.07696104113612832,-14.289343651000422
de_dust2,150620,7.656119808011454e+16,fame,76561197989423000,ak47,8.90513801574707,1400.6944580078125,-0.29180908203125,389.2623291015625,1543.333251953125,2.42334508895874,False,55.7175,-4.2860,0.6397,406.23243397227293,0.4945132982736857,0.41755225713755734
de_dust2,159666,7.656119808011454e+16,fame,76561198160709500,ak47,-1412.7099609375,2218.56884765625,0.0312485694885253,-796.8370971679688,2101.223876953125,-104.84576416015624,True,89.7511,1038903,1.0762,635.6637588191535,0.730539299777008,0.23602600150332237
de_ancient,160199,7.656119808011454e+16,fame,76561198262460200,ak47,1375.765625,-457.714111328125,53.090782165527344,1020.8826904296876,-198.4007568359375,123.50553131103516,True,-33.2748,-0.3265,1923428.0,445.1331822774531,14.46962008861384,13.739080788836832
de_ancient,160402,7.656119808011454e+16,fame,76561197989423000,ak47,1273.73583984375,-189.3824462890625,118.28947448730467,680.8610229492188,6.634756088256836,134.03125,True,37.3590,404384,0.0,624.6367709572077,0.0,-14.46962008861384
de_dust2,161384,7.656119808011454e+16,fame,76561197973757800,ak47,-1403.1282958984375,2117.372802734375,2.195272445678711,-2045.1158447265625,1854.478759765625,8.750094413757324,False,-88.6521,555170,0.0433,693.7609504503928,0.04238876649178662,0.04238876649178662
